sentence|labels
Od získání nezávislosti na Británii v roce 1947 bojovaly Pákistán a Indie o tento sporný region dvě ze tří vzájemných válek.|human
Сожалею, так как Вы не являетесь владельцем учетной записи, #NAME# должна связаться с нами для подтверждения ее сведений, после того, как она сделает это и одобрит обсуждение заказа с Вами, мы рассмотрим предыдущие сообщения.|human
Příběh, nápady a otázky, které hra vzbuzuje, jsou aktuální.|mt
Mnoho Williamsových fanoušků tvrdilo, že rozhodčí byl ve své reakci na ni zbytečně tvrdý, zejména s ohledem na zhroucení mužských hráčů v celé historii tohoto sportu.|mt
«Они просто дают людям выздоравливающая плазма в надежде, что она будет работать. Было дано огромное количество, и они до сих пор понятия не имеют, помогает ли это или вредит, или не оказывает никакого влияния», — добавил Ландрей, эксперт по организации крупномасштабных испытаний лекарств.|mt
Tváří v tvář vyhlídce na nové volby nakonec Ennahdha souhlasil se vstupem do koaliční vlády.|mt
Návštěva se uskutečnila po 30 letech poté, co oba parlamenty ratifikovaly dohodu o dobrých sousedských vztazích a přátelské spolupráci.|human
"Kim nařídil vyšetřování vojenských jednotek podél hranice, kde byla osoba podezřelá z překročení, aby ""uvalila přísný trest a přijmout nezbytná opatření""."|mt
Hlavní vyjednavač Evropské unie pro brexit začal v pátek jednat s britskými představiteli v Belgii, aby pracovali na dohodě, přičemž do termínu odletu zbývá asi měsíc.|mt
Dodala, že přítomnost Meghan „nepřipadala hierarchická“, protože to bylo „ženy se sešly a mluvily o bojích, které máme, stejně jako o věcech, které musíme udělat, abychom se posunuli kupředu, vyrostli a změnili naše společnosti“.|mt
После последних выборов в федеральные органы процентные ставки упали до рекордно низкого уровня, а требования по кредитам стали более щадящими, в результате чего рынок Сиднея стал очень неоднородным: окончательная цена за одни дома на сотни тысяч долларов превышает отправную цену, пока другие еле сходят с молотка.|human
