,SYS,SID,RAW.SCR,Z.SCR,N,Unnamed: 5,DOC
10527,DiDi_NLP.1455,4,95.0,0.686615072531945,1,,cnbc.com.33915
10530,DiDi_NLP.1455,4,96.0,0.576856403213248,1,,allafrica.15229
10531,DiDi_NLP.1455,5,100.0,0.791201560004051,1,,kazakhtv-en.603
10534,DiDi_NLP.1455,20,96.0,0.713846816575337,1,,allafrica.15239
10536,DiDi_NLP.1455,7,99.0,0.920655148384333,2,,thelocal.77710
10537,DiDi_NLP.1455,14,96.0,0.576856403213248,1,,allafrica.15229
10538,DiDi_NLP.1455,20,99.0,0.73761527080635,1,,allafrica.15229
10555,DiDi_NLP.1455,5,96.0,0.745125091495042,1,,cnbc.com.33915
10557,DiDi_NLP.1455,5,99.0,0.73761527080635,1,,en.ndtv.com.13141
10558,DiDi_NLP.1455,7,99.0,0.73761527080635,1,,en.ndtv.com.13141
10559,DiDi_NLP.1455,9,99.0,0.73761527080635,1,,en.ndtv.com.13141
10562,DiDi_NLP.1455,6,95.0,1.43093588081053,1,,en.ndtv.com.13009
10570,DiDi_NLP.1455,3,100.0,0.776609004114244,1,,news.com.au.759144
10571,DiDi_NLP.1455,9,99.0,0.572018161278072,1,,reuters.276654
10573,DiDi_NLP.1455,10,96.0,0.93333963700258,1,,abcnews.363906
10576,DiDi_NLP.1455,15,100.0,0.730668560094951,2,,brisbanetimes.com.au.225973
10577,DiDi_NLP.1455,6,99.0,0.665167120373306,1,,abcnews.364009
10578,DiDi_NLP.1455,1,99.0,0.665167120373306,1,,abcnews.364009
10583,DiDi_NLP.1455,5,99.0,0.820294307600073,1,,aj-english.8627
10588,DiDi_NLP.1455,7,99.0,0.709502564133494,1,,en.ndtv.com.13139
10589,DiDi_NLP.1455,1,99.0,0.709502564133494,1,,en.ndtv.com.13139
10591,DiDi_NLP.1455,6,97.0,2.41890903840314,1,,seattletimes.7019
10595,DiDi_NLP.1455,17,96.0,0.713846816575337,1,,allafrica.15239
10597,DiDi_NLP.1455,9,99.0,0.920655148384333,1,,cnbc.com.33915
10600,DiDi_NLP.1455,14,97.0,0.717371558842222,1,,aj-english.8627
10601,DiDi_NLP.1455,16,99.0,0.820294307600073,1,,aj-english.8627
10604,DiDi_NLP.1455,5,99.0,0.665167120373306,1,,abcnews.364009
10605,DiDi_NLP.1455,3,97.5,0.566914960790839,2,,brisbanetimes.com.au.225973
10608,DiDi_NLP.1455,5,97.0,0.592141307174994,1,,news.com.au.759144
10609,DiDi_NLP.1455,3,100.0,0.764332746833146,1,,en.ndtv.com.13139
10611,DiDi_NLP.1455,12,98.0,0.995958867931972,1,,abcnews.363906
10616,DiDi_NLP.1455,18,99.0,0.864819001963142,1,,allafrica.15239
10617,DiDi_NLP.1455,1,99.0,0.864819001963142,1,,allafrica.15239
10618,DiDi_NLP.1455,11,99.0,0.864819001963142,1,,allafrica.15239
10621,DiDi_NLP.1455,12,95.0,0.686615072531945,1,,cnbc.com.33915
10625,DiDi_NLP.1455,8,96.0,0.576856403213248,1,,kazakhtv-en.603
10626,DiDi_NLP.1455,1,99.0,0.73761527080635,1,,kazakhtv-en.603
10629,DiDi_NLP.1455,7,96.0,0.745125091495042,1,,cnbc.com.33915
10631,DiDi_NLP.1455,6,97.0,0.803635110458139,1,,cnbc.com.33915
10634,DiDi_NLP.1455,15,96.0,0.576856403213248,1,,allafrica.15229
10636,DiDi_NLP.1455,0,99.0,0.73761527080635,1,,kazakhtv-en.603
10642,DiDi_NLP.1455,18,100.0,1.05857809886136,1,,abcnews.363906
10658,DiDi_NLP.1455,10,98.0,1.33452499441409,1,,allafrica.15310
10690,DiDi_NLP.1455,17,99.0,1.3853060063781,1,,rte.en.ie.5307
10692,DiDi_NLP.1455,18,98.0,1.33452499441409,1,,rte.en.ie.5307
10695,DiDi_NLP.1455,1,99.0,1.32191495976517,1,,en.ndtv.com.13121
10701,DiDi_NLP.1455,23,99.0,1.3853060063781,1,,cnbc.com.33987
10725,DiDi_NLP.1455,4,96.0,1.20078652728822,1,,allafrica.15224
10733,DiDi_NLP.1455,5,96.0,0.910199889022982,1,,metro.co.uk.12060
10734,DiDi_NLP.1455,5,96.0,1.23296297048608,1,,cnbc.com.33987
10764,Online-G.1560,3,99.0,0.772037756804067,3,,en.ndtv.com.12992
10768,Online-G.1560,5,97.5,0.65811311119943,2,,egyptindependent.com.1660
10769,Online-G.1560,6,96.0,0.569979605641373,2,,egyptindependent.com.1660
10786,Online-G.1560,7,95.3333333333333,0.858793672807426,3,,allafrica.15274
10787,Online-G.1560,11,98.3333333333333,0.751211401862817,3,,dailymail.co.uk.365139
10788,Online-G.1560,16,99.3333333333333,0.790955395459008,3,,en.ndtv.com.12992
10789,Online-G.1560,23,99.0,0.772037756804067,3,,en.ndtv.com.12992
10792,Online-G.1560,23,98.0,0.580843070957202,2,,cnbc.com.33987
10793,Online-G.1560,6,95.6666666666667,0.474961315754137,3,,allafrica.15323
10794,Online-G.1560,4,95.5,0.48038575882344,4,,en.ndtv.com.13141
10795,Online-G.1560,10,96.0,0.506056460230426,4,,en.ndtv.com.13141
10796,Online-G.1560,7,98.5,0.658682087371124,4,,en.ndtv.com.13141
10797,Online-G.1560,21,97.5,0.651050344725468,2,,egyptindependent.com.1660
10815,Online-G.1560,2,98.6666666666667,0.743546924726467,3,,en.ndtv.com.12992
10818,Online-G.1560,3,96.5,0.487362754066272,2,,cnbc.com.33987
10819,Online-G.1560,16,95.0,0.427392638493981,2,,cnbc.com.33987
10820,Online-G.1560,5,97.5,0.551544643177928,4,,cnbc.com.33987
10822,Online-G.1560,5,98.0,0.649484568748993,3,,en.ndtv.com.13141
10823,Online-G.1560,10,97.0,0.631089531504732,2,,egyptindependent.com.1660
10824,Online-G.1560,20,99.0,0.739183850283526,2,,egyptindependent.com.1660
10825,Online-G.1560,27,97.5,0.65811311119943,2,,egyptindependent.com.1660
10830,Online-G.1560,12,95.0,0.746914827745123,4,,independent.281701
10838,Online-G.1560,19,95.3333333333333,0.915390503131347,3,,abcnews.363906
10840,Online-G.1560,12,97.0,1.25741374310012,2,,voa-zimbabwe.640
10852,Online-G.1560,5,99.25,0.764701141665918,4,,dailymail.co.uk.365139
10854,Online-G.1560,18,99.0,0.78620242040177,3,,dailymail.co.uk.365139
10855,Online-G.1560,19,98.0,0.721790591605803,3,,dailymail.co.uk.365139
10858,Online-G.1560,15,99.0,0.767183596928842,3,,en.ndtv.com.12992
10859,Online-G.1560,21,99.0,0.772037756804067,3,,en.ndtv.com.12992
10860,Online-G.1560,24,97.6666666666667,0.691648168636869,3,,en.ndtv.com.12992
10861,Online-G.1560,27,98.6666666666667,0.743546924726467,3,,en.ndtv.com.12992
10863,Online-G.1560,13,95.0,0.728038838928161,2,,news.com.au.759106
10868,Online-G.1560,4,97.6666666666667,0.582197200227828,3,,allafrica.15323
10878,Online-G.1560,0,98.3333333333333,1.09449356278051,3,,abcnews.363906
10896,Online-G.1560,4,96.0,0.463649359840104,2,,cnbc.com.33987
10898,Online-G.1560,3,95.3333333333333,0.451748992022709,3,,allafrica.15323
10902,Online-G.1560,0,98.5,0.957116813674249,2,,news.com.au.759106
10905,Online-G.1560,1,97.6666666666667,0.58964391163197,3,,allafrica.15323
10913,Online-G.1560,6,95.6666666666667,0.927951594412663,3,,abcnews.363906
10925,Online-G.1560,8,99.3333333333333,0.796542749078726,3,,dailymail.co.uk.365139
10926,Online-G.1560,20,97.0,0.690769605574941,3,,dailymail.co.uk.365139
10943,Online-G.1560,25,95.6666666666667,0.487129436028068,3,,en.ndtv.com.12992
10950,Online-G.1560,10,97.0,0.533416282504866,2,,cnbc.com.33987
10951,Online-G.1560,0,99.0,0.655347427650856,3,,allafrica.15323
10952,Online-G.1560,8,96.0,0.520752368322684,3,,en.ndtv.com.13141
10953,Online-G.1560,12,97.0,0.631089531504732,2,,egyptindependent.com.1660
10954,Online-G.1560,16,97.5,0.65811311119943,2,,egyptindependent.com.1660
10969,Online-G.1560,5,99.0,1.13612905487248,3,,abcnews.363906
10985,Online-G.1560,4,97.0,0.924818778141546,3,,allafrica.15274
10986,Online-G.1560,11,97.6666666666667,0.950261503552527,3,,allafrica.15274
10987,Online-G.1560,12,98.0,0.788217195694926,2,,seattletimes.7024
10990,Online-G.1560,6,98.0,0.708036957646034,4,,dailymail.co.uk.365139
10991,Online-G.1560,10,98.3333333333333,0.751211401862817,3,,dailymail.co.uk.365139
10992,Online-G.1560,11,99.0,0.772037756804067,3,,en.ndtv.com.12992
10997,Online-G.1560,6,96.75,0.837889539041621,4,,independent.281701
10998,Online-G.1560,11,95.0,0.74399549551878,4,,independent.281701
11004,Online-G.1560,2,95.0,1.24971290766223,3,,en.ndtv.com.13139
11017,Online-G.1560,7,95.6666666666667,0.544568596564023,3,,en.ndtv.com.12992
11021,Online-G.1560,3,95.25,0.444834369160172,4,,cnn.385803
11022,Online-G.1560,8,97.0,0.511076148292441,2,,cnbc.com.33987
11023,Online-G.1560,19,98.0,0.685136690894129,2,,egyptindependent.com.1660
11026,Online-G.1560,10,95.6666666666667,0.830024006728666,3,,independent.281701
11037,Online-G.1560,10,99.0,1.39419262772303,2,,voa-zimbabwe.640
11038,Online-G.1560,13,95.5,1.14041475569296,2,,voa-zimbabwe.640
11045,Online-G.1560,6,96.3333333333333,0.898012880729623,3,,allafrica.15274
11046,Online-G.1560,10,97.0,0.921326916227121,3,,allafrica.15274
11048,Online-G.1560,16,97.6666666666667,0.720990503718879,3,,dailymail.co.uk.365139
11049,Online-G.1560,5,99.0,0.772037756804067,3,,en.ndtv.com.12992
11050,Online-G.1560,8,98.6666666666667,0.743546924726467,3,,en.ndtv.com.12992
11051,Online-G.1560,13,95.3333333333333,0.473065957248351,3,,en.ndtv.com.12992
11052,Online-G.1560,18,96.6666666666667,0.572601932260867,3,,en.ndtv.com.12992
11054,Online-G.1560,20,98.5,0.593386398077157,2,,cnbc.com.33987
11055,Online-G.1560,2,97.0,0.631089531504732,2,,egyptindependent.com.1660
11060,Online-G.1560,17,95.0,0.794254847291393,3,,independent.281701
11066,Online-G.1560,14,95.3333333333333,0.906219309045754,3,,abcnews.363906
11077,Online-G.1560,17,99.0,0.781432300006755,3,,dailymail.co.uk.365139
11080,Online-G.1560,19,99.0,0.772037756804067,3,,en.ndtv.com.12992
11081,Online-G.1560,28,99.0,0.772037756804067,3,,en.ndtv.com.12992
11085,Online-G.1560,5,98.6666666666667,0.639538498166744,3,,allafrica.15323
11086,Online-G.1560,11,97.5,0.65811311119943,2,,egyptindependent.com.1660
11087,Online-G.1560,8,95.6666666666667,0.830024006728666,3,,independent.281701
11106,Online-G.1560,3,95.0,0.84135746455766,3,,allafrica.15274
11108,Online-G.1560,13,99.3333333333333,0.796542749078726,3,,dailymail.co.uk.365139
11109,Online-G.1560,2,97.6666666666667,0.574750488823686,3,,allafrica.15323
11111,Online-G.1560,8,97.5,0.651050344725468,2,,egyptindependent.com.1660
11113,Online-G.1560,18,96.5,0.604065951810034,2,,egyptindependent.com.1660
11114,Online-G.1560,22,97.5,0.65811311119943,2,,egyptindependent.com.1660
11116,Online-G.1560,2,95.5,0.771274917208282,4,,independent.281701
11127,Online-G.1560,16,98.0,1.07367581673453,3,,abcnews.363906
11128,Online-G.1560,18,96.0,0.948769340458643,3,,abcnews.363906
11131,Online-G.1560,9,95.6666666666667,1.37737546819037,3,,en.ndtv.com.13007
11144,Online-G.1560,4,99.0,0.772037756804067,3,,en.ndtv.com.12992
11145,Online-G.1560,9,95.3333333333333,0.49221234409367,3,,en.ndtv.com.12992
11148,Online-G.1560,20,95.0,0.444575125170752,3,,en.ndtv.com.12992
11153,Online-G.1560,14,95.5,0.406425764295298,2,,cnbc.com.33987
11154,Online-G.1560,0,97.3333333333333,0.612551210297587,3,,en.ndtv.com.13141
11156,Online-G.1560,3,95.0,0.522995212725938,2,,egyptindependent.com.1660
11157,Online-G.1560,4,97.0,0.631089531504732,2,,egyptindependent.com.1660
11158,Online-G.1560,13,96.5,0.604065951810034,2,,egyptindependent.com.1660
11166,Online-G.1560,1,95.3333333333333,1.27053065370821,3,,en.ndtv.com.13139
11172,Online-G.1560,3,95.5,0.679152192516772,2,,seattletimes.7024
11173,Online-G.1560,10,96.6666666666667,0.577456092136092,3,,en.ndtv.com.12992
11175,Online-G.1560,6,96.5,0.465022619853847,2,,cnbc.com.33987
11177,Online-G.1560,7,95.3333333333333,0.812139427010029,3,,independent.281701
11196,Online-G.1560,5,95.6666666666667,0.870292051883064,3,,allafrica.15274
11199,Online-G.1560,1,99.25,0.761123551369658,4,,dailymail.co.uk.365139
11200,Online-G.1560,4,99.25,0.764701141665918,4,,dailymail.co.uk.365139
11201,Online-G.1560,12,99.3333333333333,0.796542749078726,3,,dailymail.co.uk.365139
11202,Online-G.1560,21,98.3333333333333,0.751211401862817,3,,dailymail.co.uk.365139
11203,Online-G.1560,8,96.0,0.878914673434703,3,,allafrica.15274
11211,Online-G.1560,11,96.5,1.22321902194439,2,,voa-zimbabwe.640
11222,Online-G.1560,25,96.5,0.589940418862108,2,,egyptindependent.com.1660
11226,Online-G.1560,9,98.3333333333333,0.6722087995281,3,,en.ndtv.com.13141
11228,Online-G.1560,2,98.6666666666667,0.685516008341925,3,,en.ndtv.com.13141
11230,Online-G.1560,1,99.0,0.772037756804067,3,,en.ndtv.com.12992
11231,Online-G.1560,6,96.6666666666667,0.615883992154518,3,,en.ndtv.com.12992
11235,Online-G.1560,21,99.0,0.617099792303325,2,,cnbc.com.33987
11237,Online-G.1560,17,96.0,0.56291683916741,2,,egyptindependent.com.1660
11238,Online-G.1560,24,97.0,0.624026765030769,2,,egyptindependent.com.1660
11245,Online-G.1560,7,98.0,1.07367581673453,3,,abcnews.363906
11252,Online-G.1560,5,95.6666666666667,0.830024006728666,3,,independent.281701
11254,Online-G.1560,19,95.3333333333333,0.812139427010029,3,,independent.281701
11257,Online-G.1560,0,97.0,0.639520664356894,3,,en.ndtv.com.12992
11267,Online-G.1560,18,97.5,0.534789542518608,2,,cnbc.com.33987
11284,Online-G.1560,0,96.0,0.603711076850924,1,,allafrica.15247
11286,Online-G.1560,4,95.5,0.562133178996177,2,,allafrica.15247
11289,Online-G.1560,9,96.0,0.603711076850924,1,,allafrica.15247
11292,Online-G.1560,2,95.5,0.770217853733386,2,,seattletimes.7452
11293,Online-G.1560,6,96.5,0.893920542599435,2,,seattletimes.7452
11299,Online-G.1560,2,97.0,1.48418370129498,1,,allafrica.15239
11300,Online-G.1560,8,98.0,1.53079751100902,1,,allafrica.15239
11302,Online-G.1560,12,97.0,1.48418370129498,1,,allafrica.15239
11303,Online-G.1560,13,98.0,1.53079751100902,1,,allafrica.15239
11304,Online-G.1560,16,99.0,1.57741132072305,1,,allafrica.15239
11305,Online-G.1560,17,99.0,1.57741132072305,1,,allafrica.15239
11306,Online-G.1560,21,98.0,1.53079751100902,1,,allafrica.15239
11308,Online-G.1560,5,96.0,1.43756989158094,1,,allafrica.15239
11314,Online-G.1560,2,97.5,0.816977822944446,2,,kcal.279
11316,Online-G.1560,6,99.5,0.889271857240735,2,,kcal.279
11318,Online-G.1560,11,98.5,0.85312484009259,2,,kcal.279
11319,Online-G.1560,15,98.0,0.835051331518518,2,,kcal.279
11322,Online-G.1560,22,99.5,0.889271857240735,2,,kcal.279
11323,Online-G.1560,23,99.0,0.871198348666665,2,,kcal.279
11362,Online-G.1560,22,95.0,1.63110850819313,2,,rte.en.ie.5332
11369,Online-G.1560,6,98.0,1.31739989257695,1,,standard.co.uk.14676
11370,Online-G.1560,9,98.0,1.31739989257695,1,,standard.co.uk.14676
11372,Online-G.1560,13,96.0,1.25869877226607,1,,standard.co.uk.14676
11422,Online-G.1560,11,98.0,1.31739989257695,1,,standard.co.uk.14676
11424,Online-G.1560,6,97.0,0.686866872560417,1,,allafrica.15247
11426,Online-G.1560,1,97.0,0.881435916245445,2,,seattletimes.7452
11427,Online-G.1560,3,95.0,0.755671217983009,2,,seattletimes.7452
11428,Online-G.1560,4,97.5,0.936529445152373,2,,seattletimes.7452
11429,Online-G.1560,5,96.5,0.893920542599435,2,,seattletimes.7452
11430,Online-G.1560,7,98.5,1.00616960980969,2,,seattletimes.7452
11434,Online-G.1560,4,98.0,1.12994374514268,1,,seattletimes.7019
11436,Online-G.1560,6,96.0,1.04416323687601,1,,seattletimes.7019
11438,Online-G.1560,1,96.0,1.10914293500477,1,,metro.co.uk.12127
11441,Online-G.1560,3,96.0,1.43756989158094,1,,allafrica.15239
11449,Online-G.1560,18,97.0,1.48418370129498,1,,allafrica.15239
11450,Online-G.1560,19,96.0,1.43756989158094,1,,allafrica.15239
11451,Online-G.1560,20,97.0,1.48418370129498,1,,allafrica.15239
11452,Online-G.1560,23,96.0,1.43756989158094,1,,allafrica.15239
11453,Online-G.1560,24,96.0,1.43756989158094,1,,allafrica.15239
11463,Online-G.1560,1,96.0,0.707477255978198,2,,kcal.279
11465,Online-G.1560,7,98.5,0.85312484009259,2,,kcal.279
11466,Online-G.1560,8,99.5,0.889271857240735,2,,kcal.279
11467,Online-G.1560,9,99.0,0.882254356915469,2,,kcal.279
11471,Online-G.1560,16,98.5,0.85312484009259,2,,kcal.279
11472,Online-G.1560,18,98.5,0.85312484009259,2,,kcal.279
11473,Online-G.1560,20,95.5,0.689403747404125,2,,kcal.279
11474,Online-G.1560,21,98.5,0.85312484009259,2,,kcal.279
11500,Online-G.1560,0,99.0,1.34675045273239,1,,standard.co.uk.14676
11507,Online-G.1560,12,98.0,1.31739989257695,1,,standard.co.uk.14676
11529,Online-G.1560,1,97.0,1.21950368325159,2,,stv.tv.21635
11534,Online-G.1560,3,96.0,0.603711076850924,1,,allafrica.15247
11535,Online-G.1560,7,98.0,0.770022668269911,1,,allafrica.15247
11536,Online-G.1560,1,96.0,1.43756989158094,1,,allafrica.15239
11537,Online-G.1560,4,99.0,0.871198348666665,2,,kcal.279
11543,Online-G.1560,0,96.0,1.18109364378911,2,,stv.tv.21635
11558,Online-G.1560,21,99.0,0.630681571049541,1,,allafrica.15229
11559,Online-G.1560,7,97.0,0.51915521012124,1,,cnbc.com.33934
11560,Online-G.1560,3,95.0,0.40762884919294,1,,cnbc.com.33934
11561,Online-G.1560,25,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11562,Online-G.1560,22,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11563,Online-G.1560,18,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11564,Online-G.1560,6,99.0,0.729685618808099,1,,cnn.385734
11566,Online-G.1560,7,99.0,0.74505207280762,1,,rte.en.ie.5312
11567,Online-G.1560,2,99.0,0.858083452920301,1,,rte.en.ie.5371
11579,Online-G.1560,10,96.0,0.46339202965709,1,,cnbc.com.33934
11580,Online-G.1560,12,95.0,0.40762884919294,1,,allafrica.15229
11581,Online-G.1560,1,96.0,0.46339202965709,1,,cnbc.com.33934
11584,Online-G.1560,20,100.0,0.879268004351631,1,,news.com.au.759099
11589,Online-G.1560,5,95.0,0.902030021537884,1,,en.ndtv.com.13124
11597,Online-G.1560,10,97.0,0.964649252467276,1,,en.ndtv.com.13124
11603,Online-G.1560,9,99.0,0.630681571049541,1,,cnbc.com.33934
11605,Online-G.1560,4,99.0,0.630681571049541,1,,allafrica.15229
11606,Online-G.1560,14,99.0,0.630681571049541,1,,allafrica.15229
11607,Online-G.1560,15,99.0,0.630681571049541,1,,cnbc.com.33934
11608,Online-G.1560,11,99.0,0.630681571049541,1,,cnbc.com.33934
11609,Online-G.1560,4,96.0,0.583377120299638,2,,rte.en.ie.5312
11610,Online-G.1560,6,99.5,0.771997898225617,2,,rte.en.ie.5312
11613,Online-G.1560,4,95.0,0.40762884919294,1,,cnbc.com.33934
11614,Online-G.1560,5,99.0,0.630681571049541,1,,allafrica.15229
11615,Online-G.1560,13,99.0,0.630681571049541,1,,allafrica.15229
11616,Online-G.1560,18,99.0,0.630681571049541,1,,allafrica.15229
11618,Online-G.1560,9,95.0,0.677878172846448,1,,news.com.au.759099
11619,Online-G.1560,21,99.0,0.838990038050595,1,,news.com.au.759099
11620,Online-G.1560,22,99.0,0.838990038050595,1,,news.com.au.759099
11621,Online-G.1560,14,99.0,0.838990038050595,1,,news.com.au.759099
11623,Online-G.1560,5,95.0,1.99238970872286,1,,cbsnews.302129
11628,Online-G.1560,4,95.0,0.434415768000573,1,,huffingtonpost.com.19357
11629,Online-G.1560,12,99.0,0.74505207280762,1,,rte.en.ie.5312
11630,Online-G.1560,9,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11631,Online-G.1560,17,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11632,Online-G.1560,16,99.0,0.630681571049541,1,,allafrica.15229
11634,Online-G.1560,5,95.0,0.677878172846448,2,,news.com.au.759099
11637,Online-G.1560,7,99.0,0.858083452920301,1,,rte.en.ie.5371
11638,Online-G.1560,13,98.0,2.10828246928842,1,,cbsnews.302129
11651,Online-G.1560,1,98.0,1.09811383613066,1,,news.com.au.759144
11653,Online-G.1560,4,96.0,1.02899573472196,1,,news.com.au.759144
11657,Online-G.1560,7,97.0,0.51915521012124,1,,allafrica.15229
11658,Online-G.1560,17,96.0,0.46339202965709,1,,allafrica.15229
11659,Online-G.1560,2,99.0,0.838990038050595,1,,news.com.au.759099
11664,Online-G.1560,12,95.0,0.902030021537884,1,,thesun.co.uk.27219
11672,Online-G.1560,8,99.5,0.771997898225617,2,,rte.en.ie.5312
11673,Online-G.1560,5,96.0,0.508233230702455,1,,cnn.385734
11674,Online-G.1560,8,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11675,Online-G.1560,2,95.0,0.40762884919294,1,,cnbc.com.33934
11676,Online-G.1560,0,100.0,0.686444751513692,1,,allafrica.15229
11677,Online-G.1560,2,97.0,0.51915521012124,1,,allafrica.15229
11678,Online-G.1560,20,99.0,0.630681571049541,1,,allafrica.15229
11682,Online-G.1560,6,96.0,0.93333963700258,1,,en.ndtv.com.13124
11686,Online-G.1560,6,96.0,1.02899573472196,1,,news.com.au.759144
11689,Online-G.1560,0,99.0,0.858083452920301,1,,rte.en.ie.5371
11690,Online-G.1560,5,95.0,0.529485469463643,1,,rte.en.ie.5312
11692,Online-G.1560,14,96.0,0.508233230702455,1,,huffingtonpost.com.19357
11693,Online-G.1560,19,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11694,Online-G.1560,23,95.0,0.434415768000573,1,,huffingtonpost.com.19357
11698,Online-G.1560,14,97.0,0.964649252467276,1,,en.ndtv.com.13124
11703,Online-G.1560,15,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11704,Online-G.1560,20,95.0,0.434415768000573,1,,huffingtonpost.com.19357
11705,Online-G.1560,1,99.0,0.838990038050595,1,,news.com.au.759099
11706,Online-G.1560,4,96.5,0.738295122298003,2,,news.com.au.759099
11716,Online-G.1560,6,99.0,0.858083452920301,1,,rte.en.ie.5371
11717,Online-G.1560,13,99.0,0.74505207280762,2,,rte.en.ie.5312
11718,Online-G.1560,16,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11719,Online-G.1560,3,99.0,0.630681571049541,1,,allafrica.15229
11720,Online-G.1560,10,96.0,0.46339202965709,1,,allafrica.15229
11721,Online-G.1560,8,99.0,0.630681571049541,1,,allafrica.15229
11722,Online-G.1560,14,96.0,0.46339202965709,1,,cnbc.com.33934
11723,Online-G.1560,0,96.0,0.718156139147485,1,,news.com.au.759099
11724,Online-G.1560,10,100.0,0.879268004351631,1,,news.com.au.759099
11725,Online-G.1560,15,99.0,0.838990038050595,1,,news.com.au.759099
11732,Online-G.1560,11,99.0,0.858083452920301,1,,rte.en.ie.5371
11735,Online-G.1560,5,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11736,Online-G.1560,13,97.0,0.51915521012124,1,,cnbc.com.33934
11747,Online-G.1560,2,96.0,1.02899573472196,1,,news.com.au.759144
11752,Online-G.1560,9,99.0,0.74505207280762,1,,rte.en.ie.5312
11754,Online-G.1560,21,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11755,Online-G.1560,11,99.0,0.630681571049541,1,,allafrica.15229
11756,Online-G.1560,14,96.0,0.93333963700258,1,,thesun.co.uk.27219
11757,Online-G.1560,15,97.0,0.964649252467276,1,,thesun.co.uk.27219
11759,Online-G.1560,15,95.0,1.36510798233869,1,,guardian.260714
11762,Online-G.1560,9,99.0,0.630681571049541,1,,allafrica.15229
11763,Online-G.1560,1,97.0,0.51915521012124,1,,allafrica.15229
11764,Online-G.1560,8,95.0,0.40762884919294,1,,cnbc.com.33934
11765,Online-G.1560,6,99.0,0.630681571049541,1,,cnbc.com.33934
11766,Online-G.1560,0,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11778,Online-G.1560,18,99.0,0.838990038050595,1,,news.com.au.759099
11782,Online-G.1560,5,99.0,0.858083452920301,1,,rte.en.ie.5371
11783,Online-G.1560,15,95.0,0.40762884919294,1,,allafrica.15229
11784,Online-G.1560,13,96.0,0.508233230702455,1,,huffingtonpost.com.19357
11791,Online-G.1560,1,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11792,Online-G.1560,2,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11793,Online-G.1560,7,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11794,Online-G.1560,10,95.0,0.434415768000573,1,,huffingtonpost.com.19357
11795,Online-G.1560,24,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11796,Online-G.1560,0,99.0,0.630681571049541,1,,cnbc.com.33934
11797,Online-G.1560,19,99.0,0.630681571049541,1,,allafrica.15229
11798,Online-G.1560,4,97.0,0.964649252467276,1,,en.ndtv.com.13124
11799,Online-G.1560,3,96.0,0.508233230702455,1,,huffingtonpost.com.19357
11813,Online-G.1560,11,99.0,0.729685618808099,1,,huffingtonpost.com.19357
11814,Online-G.1560,10,99.0,0.858083452920301,1,,rte.en.ie.5371
11815,Online-G.1560,6,99.0,0.838990038050595,1,,news.com.au.759099
11817,Online-G.1560,13,95.0,0.902030021537884,1,,en.ndtv.com.13124
11849,Online-G.1560,13,96.0,0.747931211621946,1,,express.co.uk.11069
11853,Online-G.1560,14,95.0,0.694697673428213,1,,express.co.uk.11069
11854,Online-G.1560,14,98.0,0.982639195749841,1,,standard.co.uk.14548
11859,Online-G.1560,15,98.0,1.28153881560619,1,,kcal.268
11860,Online-G.1560,15,99.0,0.907631826203144,1,,express.co.uk.11069
11864,Online-G.1560,16,99.0,1.32191495976517,1,,kcal.268
11865,Online-G.1560,16,99.0,0.907631826203144,1,,express.co.uk.11069
11869,Online-G.1560,17,99.0,0.907631826203144,1,,express.co.uk.11069
11872,Online-G.1560,18,99.0,0.907631826203144,1,,express.co.uk.11069
11875,Online-G.1560,1,97.0,0.801164749815679,1,,express.co.uk.11069
11877,Online-G.1560,20,99.0,0.907631826203144,1,,express.co.uk.11069
11884,Online-G.1560,2,99.0,0.907631826203144,1,,express.co.uk.11069
11889,Online-G.1560,3,95.0,1.22139493072248,1,,en.ndtv.com.13121
11890,Online-G.1560,3,97.0,0.732861497003439,1,,rte.en.ie.5371
11891,Online-G.1560,3,99.0,0.907631826203144,1,,express.co.uk.11069
11898,Online-G.1560,4,97.0,0.801164749815679,1,,express.co.uk.11069
11903,Online-G.1560,5,96.0,1.26482230603706,1,,en.ndtv.com.13121
11904,Online-G.1560,5,97.0,0.801164749815679,1,,express.co.uk.11069
11908,Online-G.1560,6,96.0,1.20078652728822,1,,kcal.268
11909,Online-G.1560,6,99.0,0.907631826203144,1,,express.co.uk.11069
11914,Online-G.1560,7,98.0,1.28153881560619,1,,kcal.268
11920,Online-G.1560,8,99.0,0.907631826203144,1,,express.co.uk.11069
11924,Online-G.1560,9,99.0,1.01885884911327,1,,standard.co.uk.14548
