,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
35923,183931,engces0407,Online-B,7,TGT,eng,ces,100,guardian.306722,False,1631658158.968,1631658180.216
35924,183932,engces0407,Online-B,8,TGT,eng,ces,100,guardian.306722,False,1631658183.415,1631658201.992
35926,183934,engces0407,Online-B,10,TGT,eng,ces,100,guardian.306722,False,1631658238.256,1631658261.168
35927,183935,engces0407,Online-B,11,TGT,eng,ces,100,guardian.306722,False,1631658290.427,1631658292.161
35928,183936,engces0407,Online-B,12,TGT,eng,ces,100,guardian.306722,False,1631658294.48,1631658314.529
35929,183940,engces0407,Online-B,13,TGT,eng,ces,100,guardian.306722,False,1631658317.248,1631658345.825
35931,183969,engces0407,Online-B,15,TGT,eng,ces,100,guardian.306722,False,1631658383.232,1631658395.368
35932,183981,engces0407,Online-B,16,TGT,eng,ces,100,guardian.306722,False,1631658399.776,1631658427.416
35933,183982,engces0407,Online-B,17,TGT,eng,ces,100,guardian.306722,False,1631658445.171,1631658447.649
35934,183983,engces0407,Online-B,18,TGT,eng,ces,100,guardian.306722,False,1631658452.104,1631658478.808
35935,183984,engces0407,Online-B,19,TGT,eng,ces,100,guardian.306722,False,1631658485.08,1631658524.816
35936,183985,engces0407,Online-B,20,TGT,eng,ces,95,guardian.306722,False,1631658527.928,1631658560.648
35937,183986,engces0407,Online-B,21,TGT,eng,ces,98,guardian.306722,False,1631658564.592,1631658578.312
35938,183987,engces0407,Online-B,22,TGT,eng,ces,100,guardian.306722,False,1631658580.688,1631658603.608
35939,183988,engces0407,Online-B,23,TGT,eng,ces,98,guardian.306722,False,1631658608.354,1631658646.152
35940,183989,engces0407,Online-B,24,TGT,eng,ces,100,guardian.306722,False,1631658649.24,1631658668.664
35942,183991,engces0407,CUNI-Transformer2018,0,TGT,eng,ces,100,independent.597197,False,1631658738.369,1631658768.929
35943,183992,engces0407,CUNI-Transformer2018,1,TGT,eng,ces,97,independent.597197,False,1631658771.408,1631658792.793
35945,183994,engces0407,CUNI-Transformer2018,3,TGT,eng,ces,97,independent.597197,False,1631658841.248,1631658871.952
35946,183995,engces0407,CUNI-Transformer2018,4,TGT,eng,ces,100,independent.597197,False,1631658874.32,1631658893.44
35948,183997,engces0407,CUNI-Transformer2018,6,TGT,eng,ces,100,independent.597197,False,1631658924.376,1631658937.728
35949,183998,engces0407,CUNI-Transformer2018,7,TGT,eng,ces,100,independent.597197,False,1631658940.872,1631658953.552
35950,183999,engces0407,CUNI-Transformer2018,8,TGT,eng,ces,100,independent.597197,False,1631658955.592,1631658972.04
35951,184000,engces0407,CUNI-Transformer2018,9,TGT,eng,ces,98,independent.597197,False,1631658975.32,1631659011.105
35957,184006,engces0407,Online-W,1,TGT,eng,ces,97,en.ndtv.com.75109,False,1631659175.081,1631659212.185
35958,184009,engces0407,Online-W,4,TGT,eng,ces,100,en.ndtv.com.75109,False,1631659269.441,1631659276.944
35959,184010,engces0407,Online-W,5,TGT,eng,ces,100,en.ndtv.com.75109,False,1631659279.032,1631659323.032
35960,184012,engces0407,Online-W,7,TGT,eng,ces,100,en.ndtv.com.75109,False,1631659356.216,1631659367.08
35961,184015,engces0407,Online-W,10,TGT,eng,ces,100,en.ndtv.com.75109,False,1631659435.745,1631659454.825
35962,184017,engces0407,Online-W,12,TGT,eng,ces,100,en.ndtv.com.75109,False,1631659501.818,1631659513.704
35963,184018,engces0407,Online-W,13,TGT,eng,ces,100,en.ndtv.com.75109,False,1631659542.651,1631659545.049
35964,184019,engces0407,Online-W,14,TGT,eng,ces,100,en.ndtv.com.75109,False,1631659547.201,1631659556.624
35965,184020,engces0407,Online-W,15,TGT,eng,ces,100,en.ndtv.com.75109,False,1631659562.507,1631659575.793
35968,184023,engces0407,Online-G,1,TGT,eng,ces,100,seattle_times.253486,False,1631659618.812,1631659634.977
35970,184025,engces0407,Online-G,3,TGT,eng,ces,100,seattle_times.253486,False,1631659653.272,1631659661.273
35971,184026,engces0407,Online-G,4,TGT,eng,ces,100,seattle_times.253486,False,1631659663.472,1631659677.656
35972,184027,engces0407,Online-G,5,TGT,eng,ces,97,seattle_times.253486,False,1631659680.248,1631659703.745
35973,184028,engces0407,Online-G,6,TGT,eng,ces,100,seattle_times.253486,False,1631659705.497,1631659719.297
35974,184029,engces0407,Online-G,7,TGT,eng,ces,100,seattle_times.253486,False,1631659721.753,1631659743.529
35975,184030,engces0407,Online-G,8,TGT,eng,ces,100,seattle_times.253486,False,1631659747.329,1631659766.481
35976,184031,engces0407,Online-G,9,TGT,eng,ces,96,seattle_times.253486,True,1631659766.485,1631659772.273
36209,190165,engces0407,Online-A,0,TGT,eng,ces,98,brisbanetimes.com.au.275186,False,1631880699.513,1631880763.757
36210,190185,engces0407,Online-A,24,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631881137.178,1631881150.482
36224,191587,engces0402,Facebook-AI,7,TGT,eng,ces,100,abcnews.420122,False,1631947176.776,1631947206.784
36225,191588,engces0402,Facebook-AI,8,TGT,eng,ces,98,abcnews.420122,False,1631947206.822,1631947224.226
36248,191719,engces0402,Online-W,6,TGT,eng,ces,99,guardian.306645,False,1631949605.803,1631949644.159
36251,191722,engces0402,Online-W,9,TGT,eng,ces,96,guardian.306645,False,1631949730.18,1631949754.678
36253,191724,engces0402,Online-W,11,TGT,eng,ces,95,guardian.306645,False,1631949789.621,1631949806.58
36255,191726,engces0402,Online-W,13,TGT,eng,ces,99,guardian.306645,False,1631949876.213,1631950234.034
36256,191727,engces0402,Online-W,15,TGT,eng,ces,100,guardian.306645,False,1631950253.344,1631950270.608
36258,191729,engces0402,Online-W,17,TGT,eng,ces,98,guardian.306645,False,1631950317.936,1631950345.7
36273,191751,engces0402,Facebook-AI,1,TGT,eng,ces,98,guardian.306625,False,1631951105.706,1631951116.122
36276,191754,engces0402,Facebook-AI,4,TGT,eng,ces,97,guardian.306625,False,1631951197.278,1631951226.589
36279,191757,engces0402,Facebook-AI,8,TGT,eng,ces,96,guardian.306625,False,1631951299.019,1631951340.508
36281,191759,engces0402,Facebook-AI,10,TGT,eng,ces,99,guardian.306625,False,1631951353.509,1631951374.139
36282,191760,engces0402,Facebook-AI,11,TGT,eng,ces,99,guardian.306625,False,1631951374.532,1631951390.298
36283,191761,engces0402,Facebook-AI,12,TGT,eng,ces,96,guardian.306625,False,1631951390.336,1631951415.548
36286,191764,engces0402,Facebook-AI,16,TGT,eng,ces,98,guardian.306625,False,1631951494.255,1631951507.241
36292,191770,engces0402,Facebook-AI,21,TGT,eng,ces,98,guardian.306625,False,1631951569.291,1631951583.551
36307,194607,engces0407,Online-A,23,TGT,eng,ces,95,brisbanetimes.com.au.275186,False,1631881199.959,1631881204.133
36308,194608,engces0407,Online-A,22,TGT,eng,ces,98,brisbanetimes.com.au.275186,False,1631881218.067,1631881221.363
36310,194628,engces0407,Online-A,18,TGT,eng,ces,99,brisbanetimes.com.au.275186,False,1631881531.828,1631881539.533
36316,194634,engces0407,Online-A,15,TGT,eng,ces,98,brisbanetimes.com.au.275186,False,1631882288.032,1631882322.669
36317,194635,engces0407,Online-A,17,TGT,eng,ces,98,brisbanetimes.com.au.275186,False,1631882367.647,1631882371.645
36321,196174,engces0402,Facebook-AI,2,TGT,eng,ces,98,abcnews.420122,False,1631946909.829,1631946997.797
36322,196182,engces0402,Facebook-AI,3,TGT,eng,ces,98,abcnews.420122,False,1631946997.835,1631947035.454
36327,196332,engces0402,Online-W,0,TGT,eng,ces,97,guardian.306645,False,1631949180.713,1631949182.82
36359,197280,engces6505,Online-A,3,TGT,eng,ces,98,rt.com.131279,False,1631810977.133,1631811072.532
36361,197291,engces6505,Online-A,5,TGT,eng,ces,95,rt.com.131279,False,1631811108.231,1631811200.162
36362,197297,engces6505,Online-A,6,TGT,eng,ces,97,rt.com.131279,False,1631811200.167,1631811268.326
36363,197300,engces6505,Online-A,7,TGT,eng,ces,97,rt.com.131279,False,1631811268.332,1631811289.586
36364,197303,engces6505,Online-A,8,TGT,eng,ces,100,rt.com.131279,False,1631811289.59,1631811309.432
36365,197304,engces6505,Online-A,9,TGT,eng,ces,100,rt.com.131279,False,1631811309.436,1631811323.264
36366,197307,engces6505,Online-A,10,TGT,eng,ces,100,rt.com.131279,False,1631811323.268,1631811342.676
36367,197309,engces6505,Online-A,11,TGT,eng,ces,95,rt.com.131279,False,1631811342.68,1631811380.139
36368,197312,engces6505,Online-A,12,TGT,eng,ces,96,rt.com.131279,False,1631811380.145,1631811403.668
36369,197314,engces6505,Online-A,13,TGT,eng,ces,96,rt.com.131279,True,1631811403.671,1631811421.297
36370,197330,engces6505,Online-B,2,TGT,eng,ces,100,rt.com.131224,False,1631811544.557,1631811618.888
36371,197342,engces6505,Online-B,3,TGT,eng,ces,95,rt.com.131224,False,1631811618.894,1631811670.38
36373,197350,engces6505,Online-B,5,TGT,eng,ces,99,rt.com.131224,False,1631811706.846,1631811740.019
36374,197352,engces6507,CUNI-Marian-Baselines,3,TGT,eng,ces,95,en.ndtv.com.75227,False,1631811731.116,1631811757.504
36380,197380,engces6505,Online-A,7,TGT,eng,ces,99,rt.com.131279,False,1631812081.982,1631812095.188
36381,197384,engces6505,Online-A,9,TGT,eng,ces,99,rt.com.131279,False,1631812111.657,1631812123.401
36384,197432,engces650b,eTranslation,5,TGT,eng,ces,98,en.ndtv.com.75109,False,1631812563.379,1631812573.216
36388,197444,engces650b,eTranslation,9,TGT,eng,ces,98,en.ndtv.com.75109,False,1631812627.462,1631812640.109
36390,197450,engces650b,eTranslation,11,TGT,eng,ces,99,en.ndtv.com.75109,False,1631812660.843,1631812672.897
36392,197456,engces650b,eTranslation,13,TGT,eng,ces,98,en.ndtv.com.75109,False,1631812687.479,1631812700.46
36393,197457,engces650b,eTranslation,14,TGT,eng,ces,96,en.ndtv.com.75109,False,1631812700.477,1631812704.818
36394,197458,engces650b,eTranslation,15,TGT,eng,ces,96,en.ndtv.com.75109,False,1631812704.832,1631812714.979
36399,197468,engces6519,eTranslation,8,TGT,eng,ces,99,bbc.500882,False,1631908720.076,1631908725.854
36408,197532,engces651e,CUNI-DocTransformer,8,TGT,eng,ces,96,en.ndtv.com.75227,False,1631909101.843,1631909106.236
36417,197566,engces650a,CUNI-DocTransformer,4,TGT,eng,ces,99,nytimes.268790,False,1631909423.401,1631909424.92
36418,197570,engces650a,CUNI-DocTransformer,5,TGT,eng,ces,100,nytimes.268790,False,1631909424.923,1631909439.354
36420,197576,engces650a,CUNI-DocTransformer,6,TGT,eng,ces,99,nytimes.268790,False,1631909439.357,1631909453.492
36434,197637,engces650a,Online-Y,1,TGT,eng,ces,99,foxnews.106537,False,1631909678.226,1631909692.732
36438,197658,engces650a,Online-Y,4,TGT,eng,ces,100,foxnews.106537,False,1631909721.229,1631909728.312
36441,197680,engces650a,Online-Y,5,TGT,eng,ces,100,foxnews.106537,False,1631909728.317,1631909770.587
36444,197696,engces650a,Online-Y,7,TGT,eng,ces,100,foxnews.106537,False,1631909797.571,1631909804.095
36445,197712,engces650a,Online-W,0,TGT,eng,ces,100,standard.co.uk.57768,False,1631909895.631,1631909926.932
36446,197716,engces650a,Online-W,1,TGT,eng,ces,100,standard.co.uk.57768,False,1631909926.939,1631909933.38
36447,197722,engces650a,Online-W,2,TGT,eng,ces,100,standard.co.uk.57768,False,1631909933.386,1631909944.374
36448,197724,engces650a,Online-W,3,TGT,eng,ces,100,standard.co.uk.57768,False,1631909944.379,1631909950.535
36449,197726,engces650a,Online-W,4,TGT,eng,ces,100,standard.co.uk.57768,False,1631909950.54,1631909959.862
36450,197728,engces650a,Online-W,5,TGT,eng,ces,99,standard.co.uk.57768,False,1631909959.868,1631909969.105
36451,197730,engces650a,Online-W,6,TGT,eng,ces,100,standard.co.uk.57768,False,1631909969.111,1631909974.329
36452,197740,engces650a,Online-W,13,TGT,eng,ces,100,standard.co.uk.57768,False,1631910060.041,1631910075.415
36453,197742,engces650a,Online-W,14,TGT,eng,ces,97,standard.co.uk.57768,True,1631910075.419,1631910079.944
36454,197798,engces650a,translator-B,3,TGT,eng,ces,100,rt.com.131229,False,1631910241.959,1631910282.54
36455,197800,engces650a,translator-B,4,TGT,eng,ces,100,rt.com.131229,False,1631910282.545,1631910289.965
36456,197802,engces650a,translator-B,5,TGT,eng,ces,100,rt.com.131229,False,1631910289.97,1631910298.43
36457,197805,engces650a,translator-B,6,TGT,eng,ces,100,rt.com.131229,False,1631910298.435,1631910306.095
36458,197810,engces650a,translator-B,7,TGT,eng,ces,100,rt.com.131229,False,1631910306.099,1631910317.496
36459,197814,engces650a,translator-B,8,TGT,eng,ces,100,rt.com.131229,False,1631910317.501,1631910329.658
36460,197817,engces650a,translator-B,9,TGT,eng,ces,100,rt.com.131229,False,1631910329.662,1631910339.266
36461,197821,engces650a,translator-B,10,TGT,eng,ces,100,rt.com.131229,False,1631910339.271,1631910355.685
36462,197825,engces650a,translator-B,11,TGT,eng,ces,99,rt.com.131229,True,1631910355.688,1631910363.03
36463,197847,engces650a,Online-Y,1,TGT,eng,ces,95,foxnews.106537,False,1631910602.9,1631910634.489
36467,197888,engces650a,eTranslation,1,TGT,eng,ces,99,express.co.uk.44141,False,1631910689.434,1631910699.072
36481,198005,engces650b,CUNI-Transformer2018,0,TGT,eng,ces,98,novinite.com.40529,False,1631813186.567,1631813196.853
36486,198022,engces650b,CUNI-Transformer2018,5,TGT,eng,ces,98,novinite.com.40529,False,1631813247.842,1631813265.21
36488,198028,engces650b,CUNI-Transformer2018,8,TGT,eng,ces,95,novinite.com.40529,False,1631813278.932,1631813287.117
36491,198038,engces650b,CUNI-Transformer2018,11,TGT,eng,ces,97,novinite.com.40529,False,1631813336.706,1631813338.009
36493,198042,engces650b,CUNI-Transformer2018,6,TGT,eng,ces,97,novinite.com.40529,False,1631813265.223,1631813359.102
36494,198044,engces650b,CUNI-Transformer2018,13,TGT,eng,ces,95,novinite.com.40529,True,1631813346.561,1631813367.297
36496,198058,engces650b,eTranslation,4,TGT,eng,ces,98,en.ndtv.com.75109,False,1631813438.971,1631813441.169
36497,198059,engces650b,eTranslation,5,TGT,eng,ces,98,en.ndtv.com.75109,False,1631813441.185,1631813448.281
36508,198111,engces650b,CUNI-Marian-Baselines,7,TGT,eng,ces,95,independent.597197,False,1631813670.676,1631813675.086
36512,198117,engces6513,translator-B,2,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631813733.417,1631813762.189
36516,198132,engces6513,translator-B,4,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631813798.687,1631813840.463
36517,198140,engces6513,translator-B,6,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631813885.345,1631813901.317
36518,198147,engces6513,translator-B,8,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631813929.732,1631813943.547
36519,198154,engces6513,translator-B,10,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631813958.905,1631813975.005
36520,198189,engces6513,translator-B,16,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814131.392,1631814151.714
36522,198205,engces6513,translator-B,0,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814256.216,1631814283.045
36523,198208,engces6513,translator-B,1,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814283.052,1631814308.6
36524,198212,engces6513,translator-B,2,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814308.606,1631814336.154
36525,198214,engces6513,translator-B,3,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814336.158,1631814354.91
36526,198218,engces6513,translator-B,4,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814354.914,1631814375.452
36527,198221,engces6513,translator-B,5,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631814375.457,1631814394.676
36528,198223,engces6513,translator-B,6,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814394.681,1631814411.19
36530,198228,engces6513,translator-B,8,TGT,eng,ces,96,brisbanetimes.com.au.275197,False,1631814448.285,1631814474.824
36531,198230,engces6513,translator-B,9,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814474.828,1631814479.756
36532,198233,engces6513,translator-B,10,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814479.76,1631814489.412
36533,198237,engces6513,translator-B,11,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814489.417,1631814514.43
36534,198239,engces6513,translator-B,12,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814514.434,1631814523.354
36535,198243,engces6513,translator-B,13,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814523.358,1631814546.884
36536,198247,engces6513,translator-B,14,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814546.888,1631814570.534
36537,198250,engces6513,translator-B,15,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631814570.538,1631814584.99
36539,198257,engces6513,translator-B,16,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631814584.994,1631814612.728
36540,198260,engces6513,translator-B,17,TGT,eng,ces,95,brisbanetimes.com.au.275197,False,1631814612.732,1631814630.682
36541,198262,engces6505,Online-B,1,TGT,eng,ces,99,rt.com.131224,False,1631814534.839,1631814576.057
36542,198267,engces6513,translator-B,18,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631814630.686,1631814650.856
36543,198269,engces6513,translator-B,19,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631814650.859,1631814663.87
36544,198270,engces6513,translator-B,20,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631814663.874,1631814684.232
36545,198272,engces6513,translator-B,21,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631814684.235,1631814705.843
36546,198273,engces6505,Online-B,2,TGT,eng,ces,99,rt.com.131224,False,1631814576.063,1631814645.848
36547,198276,engces6513,translator-B,22,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631814705.847,1631814730.066
36548,198277,engces6505,Online-B,3,TGT,eng,ces,99,rt.com.131224,False,1631814645.853,1631814670.694
36549,198279,engces6513,translator-B,23,TGT,eng,ces,98,brisbanetimes.com.au.275197,True,1631814730.068,1631814739.046
36551,198285,engces6505,Online-B,5,TGT,eng,ces,100,rt.com.131224,False,1631814706.165,1631814726.818
36554,198288,engces6505,Online-B,6,TGT,eng,ces,98,rt.com.131224,False,1631814726.823,1631814768.902
36561,198305,engces6505,Online-B,7,TGT,eng,ces,99,rt.com.131224,False,1631814768.907,1631814906.94
36564,198311,engces6505,Online-B,8,TGT,eng,ces,99,rt.com.131224,False,1631814906.945,1631814949.537
36568,198321,engces6513,CUNI-Transformer2018,2,TGT,eng,ces,98,en.ndtv.com.75106,False,1631815067.496,1631815101.286
36569,198323,engces6513,CUNI-Transformer2018,3,TGT,eng,ces,100,en.ndtv.com.75106,False,1631815101.29,1631815120.487
36570,198325,engces6513,CUNI-Transformer2018,4,TGT,eng,ces,100,en.ndtv.com.75106,False,1631815120.491,1631815135.363
36571,198326,engces6505,Online-B,9,TGT,eng,ces,100,rt.com.131224,False,1631814949.543,1631815078.82
36573,198331,engces6513,CUNI-Transformer2018,6,TGT,eng,ces,100,en.ndtv.com.75106,False,1631815161.195,1631815172.667
36574,198332,engces6513,CUNI-Transformer2018,7,TGT,eng,ces,100,en.ndtv.com.75106,False,1631815172.671,1631815185.436
36575,198334,engces6513,CUNI-Transformer2018,8,TGT,eng,ces,97,en.ndtv.com.75106,False,1631815185.44,1631815199.893
36577,198338,engces6513,CUNI-Transformer2018,9,TGT,eng,ces,100,en.ndtv.com.75106,False,1631815199.897,1631815209.301
36578,198339,engces6513,CUNI-Transformer2018,10,TGT,eng,ces,100,en.ndtv.com.75106,False,1631815209.305,1631815215.875
36579,198343,engces6513,CUNI-Transformer2018,11,TGT,eng,ces,98,en.ndtv.com.75106,False,1631815215.879,1631815238.961
36580,198344,engces6513,CUNI-Transformer2018,12,TGT,eng,ces,100,en.ndtv.com.75106,False,1631815238.964,1631815249.183
