,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
27803,132862,engces020e,CUNI-DocTransformer,4,TGT,eng,ces,100,seattle_times.253485,False,1630420329.976,1630420346.81
27804,132873,engces020e,CUNI-DocTransformer,5,TGT,eng,ces,100,seattle_times.253485,False,1630420346.817,1630420357.971
27805,132880,engces020e,CUNI-DocTransformer,6,TGT,eng,ces,100,seattle_times.253485,False,1630420357.977,1630420363.371
27806,132890,engces020e,CUNI-DocTransformer,7,TGT,eng,ces,100,seattle_times.253485,False,1630420370.606,1630420372.099
27807,132897,engces020e,CUNI-DocTransformer,8,TGT,eng,ces,100,seattle_times.253485,False,1630420372.105,1630420382.86
27808,132903,engces020e,CUNI-DocTransformer,9,TGT,eng,ces,100,seattle_times.253485,False,1630420382.866,1630420390.844
27809,132905,engces020e,CUNI-DocTransformer,10,TGT,eng,ces,100,seattle_times.253485,False,1630420390.851,1630420395.22
27810,132906,engces020e,CUNI-DocTransformer,11,TGT,eng,ces,100,seattle_times.253485,False,1630420395.226,1630420402.245
27811,132912,engces020e,CUNI-DocTransformer,12,TGT,eng,ces,100,seattle_times.253485,False,1630420402.25,1630420414.749
27812,132913,engces020e,CUNI-DocTransformer,13,TGT,eng,ces,100,seattle_times.253485,False,1630420414.754,1630420421.293
27813,132915,engces020e,CUNI-DocTransformer,14,TGT,eng,ces,100,seattle_times.253485,True,1630420421.296,1630420423.702
27814,132920,engces020e,Online-A,0,TGT,eng,ces,100,guardian.306607,False,1630420425.322,1630420433.72
27815,132922,engces020e,Online-A,1,TGT,eng,ces,100,guardian.306607,False,1630420433.73,1630420440.054
27816,132929,engces020e,Online-A,2,TGT,eng,ces,100,guardian.306607,False,1630420440.061,1630420451.535
27818,132953,engces020e,Online-A,4,TGT,eng,ces,100,guardian.306607,False,1630420483.758,1630420495.056
27819,132964,engces020e,Online-A,5,TGT,eng,ces,100,guardian.306607,False,1630420495.062,1630420503.728
27820,132979,engces020e,Online-A,6,TGT,eng,ces,100,guardian.306607,False,1630420503.735,1630420514.097
27821,132993,engces020e,Online-A,7,TGT,eng,ces,99,guardian.306607,False,1630420514.103,1630420522.161
27822,133004,engces020e,Online-A,8,TGT,eng,ces,100,guardian.306607,False,1630420522.167,1630420530.978
27823,133012,engces020e,Online-A,9,TGT,eng,ces,100,guardian.306607,False,1630420530.986,1630420536.642
27824,133016,engces020e,Online-A,10,TGT,eng,ces,100,guardian.306607,False,1630420536.648,1630420543.202
27825,133020,engces020e,Online-A,11,TGT,eng,ces,100,guardian.306607,False,1630420543.208,1630420547.843
27826,133026,engces020e,Online-A,12,TGT,eng,ces,100,guardian.306607,False,1630420547.849,1630420553.779
27827,133035,engces020e,Online-A,13,TGT,eng,ces,100,guardian.306607,False,1630420553.785,1630420565.403
27828,133039,engces020e,Online-A,14,TGT,eng,ces,100,guardian.306607,False,1630420565.409,1630420569.531
27829,133043,engces020e,Online-A,15,TGT,eng,ces,100,guardian.306607,False,1630420569.537,1630420577.796
27830,133045,engces020e,Online-A,16,TGT,eng,ces,100,guardian.306607,False,1630420577.802,1630420583.028
27832,133054,engces020e,Online-A,18,TGT,eng,ces,100,guardian.306607,False,1630420587.945,1630420594.277
27834,133075,engces020e,Facebook-AI,0,TGT,eng,ces,100,rt.com.131224,False,1630420600.136,1630420611.166
27835,133103,engces020e,Facebook-AI,1,TGT,eng,ces,100,rt.com.131224,False,1630420611.176,1630420622.782
27836,133117,engces020e,Facebook-AI,2,TGT,eng,ces,100,rt.com.131224,False,1630420622.789,1630420646.662
27837,133120,engces020e,Facebook-AI,3,TGT,eng,ces,100,rt.com.131224,False,1630420646.669,1630420652.903
27838,133122,engces020e,Facebook-AI,4,TGT,eng,ces,100,rt.com.131224,False,1630420652.91,1630420658.8
27839,133124,engces020e,Facebook-AI,5,TGT,eng,ces,100,rt.com.131224,False,1630420658.81,1630420666.479
27840,133140,engces020e,Facebook-AI,6,TGT,eng,ces,100,rt.com.131224,False,1630420666.485,1630420676.303
27841,133157,engces020e,Facebook-AI,7,TGT,eng,ces,100,rt.com.131224,False,1630420676.31,1630420690.785
27842,133171,engces020e,Facebook-AI,8,TGT,eng,ces,100,rt.com.131224,False,1630420690.791,1630420698.961
27843,133175,engces020e,Facebook-AI,9,TGT,eng,ces,100,rt.com.131224,False,1630420698.969,1630420712.17
27844,133180,engces020e,Facebook-AI,10,TGT,eng,ces,100,rt.com.131224,False,1630420712.176,1630420724.747
27845,133185,engces020e,Facebook-AI,11,TGT,eng,ces,100,rt.com.131224,False,1630420724.752,1630420739.291
27846,133188,engces020e,Facebook-AI,12,TGT,eng,ces,100,rt.com.131224,False,1630420739.297,1630420744.659
27847,133198,engces020e,Facebook-AI,13,TGT,eng,ces,100,rt.com.131224,False,1630420744.665,1630420754.971
27848,133204,engces020e,Facebook-AI,14,TGT,eng,ces,100,rt.com.131224,False,1630420754.976,1630420763.627
27849,133210,engces020e,Facebook-AI,15,TGT,eng,ces,100,rt.com.131224,False,1630420763.632,1630420775.643
27850,133216,engces020e,Facebook-AI,16,TGT,eng,ces,100,rt.com.131224,False,1630420775.651,1630420783.203
27851,133226,engces020e,Facebook-AI,17,TGT,eng,ces,100,rt.com.131224,False,1630420783.209,1630420790.852
27852,133229,engces020e,Facebook-AI,18,TGT,eng,ces,100,rt.com.131224,False,1630420790.857,1630420794.94
27853,133238,engces020e,Facebook-AI,19,TGT,eng,ces,99,rt.com.131224,False,1630420794.947,1630420806.165
27854,133243,engces020e,Facebook-AI,20,TGT,eng,ces,100,rt.com.131224,False,1630420806.17,1630420816.813
27855,133244,engces020e,Facebook-AI,21,TGT,eng,ces,100,rt.com.131224,False,1630420816.819,1630420830.022
27856,133246,engces020e,Facebook-AI,22,TGT,eng,ces,100,rt.com.131224,False,1630420830.028,1630420841.832
27857,133247,engces020e,Facebook-AI,23,TGT,eng,ces,100,rt.com.131224,False,1630420841.837,1630420845.991
27858,133248,engces020e,Facebook-AI,24,TGT,eng,ces,100,rt.com.131224,False,1630420845.996,1630420850.351
27859,133249,engces020e,Facebook-AI,25,TGT,eng,ces,100,rt.com.131224,True,1630420850.355,1630420853.559
27860,133252,engces020e,Facebook-AI,0,TGT,eng,ces,100,express.co.uk.44121,False,1630420855.623,1630420867.359
27861,133254,engces020e,Facebook-AI,1,TGT,eng,ces,100,express.co.uk.44121,False,1630420867.368,1630420873.088
27862,133257,engces020e,Facebook-AI,2,TGT,eng,ces,100,express.co.uk.44121,False,1630420873.095,1630420877.296
27863,133260,engces020e,Facebook-AI,3,TGT,eng,ces,100,express.co.uk.44121,False,1630420877.302,1630420885.601
27864,133262,engces020e,Facebook-AI,4,TGT,eng,ces,100,express.co.uk.44121,False,1630420885.607,1630420889.298
27865,133264,engces020e,Facebook-AI,5,TGT,eng,ces,100,express.co.uk.44121,False,1630420889.305,1630420893.609
27866,133267,engces020e,Facebook-AI,6,TGT,eng,ces,100,express.co.uk.44121,False,1630420893.616,1630420902.401
27867,133269,engces020e,Facebook-AI,7,TGT,eng,ces,100,express.co.uk.44121,False,1630420902.408,1630420908.665
27868,133270,engces020e,Facebook-AI,8,TGT,eng,ces,99,express.co.uk.44121,False,1630420908.671,1630420912.826
27869,133271,engces020e,Facebook-AI,9,TGT,eng,ces,100,express.co.uk.44121,False,1630420912.832,1630420921.218
27870,133272,engces020e,Facebook-AI,10,TGT,eng,ces,100,express.co.uk.44121,False,1630420921.225,1630420924.778
27871,133273,engces020e,Facebook-AI,11,TGT,eng,ces,100,express.co.uk.44121,False,1630420924.783,1630420932.114
27872,133276,engces020e,Facebook-AI,12,TGT,eng,ces,100,express.co.uk.44121,True,1630420932.117,1630420935.651
27873,133285,engces020e,Online-A,1,TGT,eng,ces,99,guardian.306607,False,1630420950.902,1630420958.02
27874,133288,engces020e,Online-A,2,TGT,eng,ces,100,guardian.306607,False,1630420958.027,1630420974.579
27875,133295,engces020e,Online-A,6,TGT,eng,ces,100,guardian.306607,False,1630421002.883,1630421012.702
27877,133300,engces020e,CUNI-Transformer2018,0,TGT,eng,ces,100,rte.en.ie.30771,False,1630421020.74,1630421029.024
27878,133309,engces020e,CUNI-Transformer2018,1,TGT,eng,ces,100,rte.en.ie.30771,False,1630421029.033,1630421045.64
27879,133313,engces020e,CUNI-Transformer2018,2,TGT,eng,ces,100,rte.en.ie.30771,False,1630421045.646,1630421053.695
27880,133320,engces020e,CUNI-Transformer2018,3,TGT,eng,ces,100,rte.en.ie.30771,False,1630421053.702,1630421065.895
27881,133324,engces020e,CUNI-Transformer2018,4,TGT,eng,ces,100,rte.en.ie.30771,False,1630421065.902,1630421077.256
27882,133332,engces020e,CUNI-Transformer2018,5,TGT,eng,ces,100,rte.en.ie.30771,False,1630421077.262,1630421097.449
27883,133334,engces020e,CUNI-Transformer2018,6,TGT,eng,ces,100,rte.en.ie.30771,False,1630421097.456,1630421105.121
27884,133339,engces020e,CUNI-Transformer2018,7,TGT,eng,ces,100,rte.en.ie.30771,False,1630421105.128,1630421112.258
27885,133349,engces020e,CUNI-Transformer2018,8,TGT,eng,ces,100,rte.en.ie.30771,False,1630421112.263,1630421121.05
27886,133353,engces020e,CUNI-Transformer2018,9,TGT,eng,ces,100,rte.en.ie.30771,True,1630421121.055,1630421124.658
27887,133403,engces020e,CUNI-DocTransformer,3,TGT,eng,ces,100,kcal.8567,False,1630421191.891,1630421198.405
27893,133518,engces020e,Online-A,2,TGT,eng,ces,100,egyptindependent.com.6413,False,1630421415.461,1630421421.975
27894,133523,engces020e,Online-A,3,TGT,eng,ces,100,egyptindependent.com.6413,False,1630421421.981,1630421427.895
27895,133525,engces020e,Online-A,4,TGT,eng,ces,100,egyptindependent.com.6413,False,1630421427.901,1630421432.959
27896,133527,engces020e,Online-A,5,TGT,eng,ces,100,egyptindependent.com.6413,False,1630421432.966,1630421436.863
27898,133537,engces020e,Online-A,7,TGT,eng,ces,100,egyptindependent.com.6413,False,1630421448.102,1630421455.344
27900,133550,engces020e,CUNI-DocTransformer,0,TGT,eng,ces,100,kcal.8567,False,1630421462.394,1630421475.681
27901,133552,engces020e,CUNI-DocTransformer,1,TGT,eng,ces,100,kcal.8567,False,1630421475.69,1630421480.841
27902,133553,engces020e,CUNI-DocTransformer,2,TGT,eng,ces,100,kcal.8567,False,1630421480.848,1630421485.922
27903,133555,engces020e,CUNI-DocTransformer,3,TGT,eng,ces,100,kcal.8567,False,1630421485.928,1630421489.618
27905,133565,engces020e,CUNI-DocTransformer,5,TGT,eng,ces,100,kcal.8567,False,1630421498.72,1630421503.146
27909,133583,engces020e,Facebook-AI,0,TGT,eng,ces,100,abcnews.420117,False,1630421520.92,1630421526.155
27910,133589,engces020e,Facebook-AI,1,TGT,eng,ces,100,abcnews.420117,False,1630421526.165,1630421533.971
27911,133592,engces020e,Facebook-AI,2,TGT,eng,ces,100,abcnews.420117,False,1630421533.978,1630421540.164
27912,133596,engces020e,Facebook-AI,3,TGT,eng,ces,100,abcnews.420117,False,1630421540.169,1630421547.708
27913,133606,engces020e,Facebook-AI,4,TGT,eng,ces,100,abcnews.420117,False,1630421547.714,1630421562.908
27914,133608,engces020e,Facebook-AI,5,TGT,eng,ces,100,abcnews.420117,False,1630421562.915,1630421570.461
27915,133614,engces020e,Facebook-AI,6,TGT,eng,ces,100,abcnews.420117,False,1630421570.467,1630421575.781
27916,133619,engces020e,Facebook-AI,7,TGT,eng,ces,100,abcnews.420117,False,1630421575.787,1630421579.901
27917,133626,engces020e,Facebook-AI,8,TGT,eng,ces,100,abcnews.420117,False,1630421579.907,1630421586.405
27918,133629,engces020e,Facebook-AI,9,TGT,eng,ces,100,abcnews.420117,False,1630421586.411,1630421591.534
27919,133632,engces020e,Facebook-AI,10,TGT,eng,ces,100,abcnews.420117,False,1630421591.541,1630421597.358
27920,133634,engces020e,Facebook-AI,11,TGT,eng,ces,100,abcnews.420117,True,1630421597.361,1630421599.631
27922,133644,engces020e,Online-A,3,TGT,eng,ces,100,egyptindependent.com.6413,False,1630421638.853,1630421644.128
27923,133646,engces020e,Online-A,4,TGT,eng,ces,100,egyptindependent.com.6413,False,1630421644.134,1630421649.505
27925,133673,engces020e,translator-B,0,TGT,eng,ces,100,rt.com.131269,False,1630421702.464,1630421716.796
27926,133678,engces020e,translator-B,1,TGT,eng,ces,100,rt.com.131269,False,1630421716.804,1630421729.604
27927,133684,engces020e,translator-B,2,TGT,eng,ces,100,rt.com.131269,False,1630421729.611,1630421746.917
27928,133687,engces020e,translator-B,3,TGT,eng,ces,100,rt.com.131269,False,1630421746.922,1630421756.333
27929,133691,engces020e,translator-B,4,TGT,eng,ces,100,rt.com.131269,False,1630421756.339,1630421763.285
27930,133696,engces020e,translator-B,5,TGT,eng,ces,100,rt.com.131269,False,1630421763.291,1630421768.357
27931,133700,engces020e,translator-B,6,TGT,eng,ces,99,rt.com.131269,False,1630421768.364,1630421785.966
27932,133710,engces020e,translator-B,7,TGT,eng,ces,100,rt.com.131269,False,1630421785.972,1630421800.687
27933,133715,engces020e,translator-B,8,TGT,eng,ces,100,rt.com.131269,False,1630421800.695,1630421806.679
27934,133718,engces020e,translator-B,9,TGT,eng,ces,100,rt.com.131269,False,1630421806.685,1630421822.664
27935,133721,engces020e,translator-B,10,TGT,eng,ces,100,rt.com.131269,True,1630421822.667,1630421825.752
27937,133725,engces020e,Online-G,1,TGT,eng,ces,100,dailymail.co.uk.432355,False,1630421836.674,1630421842.968
27940,133747,engces020e,Online-G,5,TGT,eng,ces,100,dailymail.co.uk.432355,False,1630421880.224,1630421890.697
27944,133763,engces020e,Online-G,9,TGT,eng,ces,100,dailymail.co.uk.432355,False,1630421924.825,1630421939.06
27949,133775,engces020e,Online-G,14,TGT,eng,ces,100,dailymail.co.uk.432355,False,1630421973.955,1630421983.126
27953,133780,engces020e,Online-G,18,TGT,eng,ces,100,dailymail.co.uk.432355,False,1630422002.013,1630422008.623
27955,133783,engces020e,translator-B,0,TGT,eng,ces,100,en.ndtv.com.75164,False,1630422014.754,1630422032.633
27956,133785,engces020e,translator-B,1,TGT,eng,ces,100,en.ndtv.com.75164,False,1630422032.643,1630422042.56
27957,133791,engces020e,translator-B,2,TGT,eng,ces,100,en.ndtv.com.75164,False,1630422042.568,1630422049.817
27958,133794,engces020e,translator-B,3,TGT,eng,ces,100,en.ndtv.com.75164,False,1630422049.823,1630422055.041
27959,133799,engces020e,translator-B,4,TGT,eng,ces,100,en.ndtv.com.75164,False,1630422055.048,1630422061.761
27960,133803,engces020e,translator-B,5,TGT,eng,ces,100,en.ndtv.com.75164,False,1630422061.768,1630422067.249
27961,133809,engces020e,translator-B,6,TGT,eng,ces,100,en.ndtv.com.75164,False,1630422067.255,1630422073.698
27962,133816,engces020e,translator-B,7,TGT,eng,ces,100,en.ndtv.com.75164,False,1630422073.704,1630422082.226
27963,133818,engces020e,translator-B,8,TGT,eng,ces,100,en.ndtv.com.75164,True,1630422082.23,1630422085.907
27964,133827,engces020e,CUNI-Transformer2018,0,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422089.345,1630422109.028
27965,133828,engces020e,CUNI-Transformer2018,1,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422109.039,1630422120.676
27966,133833,engces020e,CUNI-Transformer2018,2,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422120.682,1630422134.293
27967,133834,engces020e,CUNI-Transformer2018,3,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422134.299,1630422142.533
27968,133835,engces020e,CUNI-Transformer2018,4,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422142.541,1630422146.349
27970,133838,engces020e,CUNI-Transformer2018,6,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422155.14,1630422161.439
27971,133839,engces020e,CUNI-Transformer2018,7,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422161.444,1630422174.158
27972,133843,engces020e,CUNI-Transformer2018,8,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422174.164,1630422186.318
27973,133845,engces020e,CUNI-Transformer2018,9,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422186.326,1630422195.887
27975,133849,engces020e,CUNI-Transformer2018,11,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422211.838,1630422216.856
27976,133851,engces020e,CUNI-Transformer2018,12,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422216.862,1630422223.12
27977,133852,engces020e,CUNI-Transformer2018,13,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422223.126,1630422240.873
27978,133853,engces020e,CUNI-Transformer2018,14,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422240.88,1630422247.978
27979,133858,engces020e,CUNI-Transformer2018,15,TGT,eng,ces,100,en.ndtv.com.75109,False,1630422247.983,1630422256.609
27980,133943,engces020e,CUNI-Transformer2018,16,TGT,eng,ces,99,en.ndtv.com.75109,True,1630422256.613,1630423046.523
27982,133953,engces022b,CUNI-Marian-Baselines,1,TGT,eng,ces,100,express.co.uk.44141,False,1630423136.431,1630423146.678
27983,133954,engces022b,CUNI-Marian-Baselines,2,TGT,eng,ces,100,express.co.uk.44141,False,1630423146.685,1630423152.366
27984,133955,engces022b,CUNI-Marian-Baselines,3,TGT,eng,ces,100,express.co.uk.44141,False,1630423152.372,1630423157.654
27987,133979,engces022b,Online-W,1,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423295.358,1630423306.509
27988,133983,engces022b,Online-W,2,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423306.515,1630423318.517
27989,133984,engces022b,Online-W,3,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423318.523,1630423322.71
27990,133985,engces022b,Online-W,4,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423322.716,1630423325.741
27991,133988,engces022b,Online-W,5,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423325.748,1630423358.751
27992,133989,engces022b,Online-W,6,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423358.757,1630423362.887
27993,133991,engces022b,Online-W,7,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423362.893,1630423364.527
27994,133992,engces022b,Online-W,8,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423364.533,1630423367.448
27995,133997,engces022b,Online-W,9,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423367.454,1630423402.201
27996,133998,engces022b,Online-W,10,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423402.206,1630423406.081
27997,133999,engces022b,Online-W,11,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423406.086,1630423407.809
27999,134001,engces022b,Online-W,13,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423418.039,1630423420.089
28000,134002,engces022b,Online-W,14,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423420.095,1630423423.489
28001,134003,engces022b,Online-W,15,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423423.495,1630423425.418
28004,134049,engces022b,Online-W,9,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423704.452,1630423710.597
28005,134052,engces022b,Online-W,10,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423710.604,1630423724.59
28007,134062,engces022b,Online-W,13,TGT,eng,ces,100,brisbanetimes.com.au.275198,False,1630423744.1,1630423749.463
28010,134071,engces022b,Online-Y,0,TGT,eng,ces,100,news.com.au.796350,False,1630423780.035,1630423793.793
28017,134090,engces022b,CUNI-DocTransformer,1,TGT,eng,ces,100,nytimes.268754,False,1630423849.901,1630423858.011
28018,134093,engces022b,CUNI-DocTransformer,2,TGT,eng,ces,100,nytimes.268754,False,1630423858.018,1630423864.276
28019,134094,engces022b,CUNI-DocTransformer,3,TGT,eng,ces,100,nytimes.268754,False,1630423864.283,1630423874.164
28020,134097,engces022b,CUNI-DocTransformer,4,TGT,eng,ces,100,nytimes.268754,False,1630423874.171,1630423881.004
